Time,M1 Pos,M2 Pos,M3 Pos,Act Length
11.271334886550903,0.0,-2.050671632503054e-09,0.0,5.252336023886527e-10
11.320510864257812,0.0,-2.050671632503054e-09,0.0,5.252336023886527e-10
11.368842363357544,0.0,-2.050671632503054e-09,0.0,0.0020322990235590675
11.41713261604309,-0.15155029296875,-2.050671632503054e-09,-0.15155029296875,0.05037898940916148
11.4655122756958,-0.3783506751060486,-0.11854768544435501,-0.3783506751060486,0.1716610671132803
11.513739824295044,-0.7156234979629517,-0.2523670494556427,-0.7156234979629517,0.32890283221006394
11.570364236831665,-1.1670453548431396,-0.46946871280670166,-1.1670453548431396,0.5508276789188384
11.621626138687134,-1.649579644203186,-0.6701436042785645,-1.649579644203186,0.7719321004152297
11.673752069473267,-2.114766836166382,-0.8720998167991638,-2.114766836166382,0.9885830515623092
11.725905179977417,-2.542966604232788,-1.059579849243164,-2.542966604232788,1.1880814368724824
11.782252788543701,-2.9542365074157715,-1.263593077659607,-2.9542365074157715,1.3896393101215363
11.831934928894043,-3.288524627685547,-1.4096697568893433,-3.288524627685547,1.5449798531532286
11.881556510925293,-3.532378911972046,-1.4975590705871582,-3.532378911972046,1.645273598909378
11.931120157241821,-3.691972017288208,-1.5404795408248901,-3.691972017288208,1.7073618302345275
11.980805397033691,-3.773991584777832,-1.5838762521743774,-3.773991584777832,1.741845137357712
12.032260417938232,-3.771150588989258,-1.5841970443725586,-3.771150588989258,1.7339497530460357
12.081878185272217,-3.7444982528686523,-1.5847164392471313,-3.7444982528686523,1.7277064580917356
12.13143515586853,-3.5382766723632812,-1.678694248199463,-3.5382766723632812,1.7021636362075805
12.181126117706299,-3.263167381286621,-1.5445159673690796,-3.263167381286621,1.5694411835670472
12.230651140213013,-2.9080417156219482,-1.380664348602295,-2.9080417156219482,1.3908347554206848
12.282278537750244,-2.4766902923583984,-1.1563442945480347,-2.4766902923583984,1.1727345737218857
12.33191180229187,-1.9316428899765015,-0.9682760238647461,-1.9316428899765015,0.9393919390439986
12.38168978691101,-1.3935091495513916,-0.7211030721664429,-1.3935091495513916,0.6811027919054031
12.434040069580078,-0.7942944765090942,-0.4724051058292389,-0.7942944765090942,0.40563773387670515
12.486005783081055,-0.18019449710845947,-0.1690216064453125,-0.18019449710845947,0.09784456660225986
12.541263341903687,0.4776298403739929,0.10287094861268997,0.4776298403739929,-0.20135500164330006
12.593037128448486,1.1471445560455322,0.3980065882205963,1.1471445560455322,-0.5100616925358772
12.64493989944458,1.6577997207641602,0.6575672626495361,1.6577997207641602,-0.7704352132081986
12.696771621704102,2.1600215435028076,0.8837317824363708,2.1600215435028076,-1.00956669485569
12.757802248001099,2.6957156658172607,1.1219240427017212,2.6957156658172607,-1.2590510141849518
12.820414066314697,3.1545939445495605,1.3385127782821655,3.1545939445495605,-1.4804387965202332
12.87215256690979,3.506279468536377,1.4777337312698364,3.506279468536377,-1.628979120731354
12.925659894943237,3.700714111328125,1.5529017448425293,3.700714111328125,-1.7135421156883237
12.977534294128418,3.7425737380981445,1.6128218173980713,3.7425737380981445,-1.7521145789623258
13.03227162361145,3.7746448516845703,1.6291934251785278,3.7746448516845703,-1.7624879610538482
13.084306001663208,3.7230470180511475,1.631406307220459,3.7230470180511475,-1.7440605418682096
13.136402130126953,3.543182611465454,1.620925784111023,3.543182611465454,-1.6731581037044525
13.188402891159058,3.2412948608398438,1.4681209325790405,3.2412948608398438,-1.5221756067276
13.240430355072021,2.863119125366211,1.3169968128204346,2.863119125366211,-1.3476657707691193
13.302422046661377,2.328615188598633,1.0957920551300049,2.328615188598633,-1.1006846936941146
13.378413200378418,1.536968469619751,0.7440506219863892,1.536968469619751,-0.7244202071428298
13.430176496505737,0.9345612525939941,0.46320468187332153,0.9345612525939941,-0.43393125307559965
13.482028245925903,0.3292290270328522,0.20430761575698853,0.3292290270328522,-0.1507252538651228
13.541290521621704,-0.30332452058792114,-0.07732830941677094,-0.30332452058792114,0.16023061075806616
13.593321561813354,-1.036289930343628,-0.3931021988391876,-1.036289930343628,0.48396896183490756
13.645289897918701,-1.593442678451538,-0.6488423943519592,-1.593442678451538,0.7521337478160859
13.697426080703735,-2.1266567707061768,-0.8861841559410095,-2.1266567707061768,1.003416508078575
13.758817911148071,-2.696784496307373,-1.134520173072815,-2.696784496307373,1.264282898426056
13.820430994033813,-3.1387832164764404,-1.3574343919754028,-3.1387832164764404,1.4846599299907683
13.869797945022583,-3.434544563293457,-1.4660183191299438,-3.434544563293457,1.6069299762248992
13.920681953430176,-3.634066104888916,-1.5356661081314087,-3.634066104888916,1.6888833112716672
13.970071792602539,-3.7413172721862793,-1.5789990425109863,-3.7413172721862793,1.7341515252590178
14.019812107086182,-3.77364444732666,-1.6074187755584717,-3.77364444732666,1.7501312656402588
14.070415258407593,-3.740340232849121,-1.607791781425476,-3.740340232849121,1.7392913386821747
14.119896173477173,-3.5825021266937256,-1.678239345550537,-3.5825021266937256,1.7159876964092255
14.16942310333252,-3.3483362197875977,-1.5706603527069092,-3.3483362197875977,1.6026984100341797
14.218914031982422,-2.998326063156128,-1.425463080406189,-2.998326063156128,1.436610379934311
14.268858671188354,-2.5597310066223145,-1.2044681310653687,-2.5597310066223145,1.2195554887056352
14.320415496826172,-2.075451612472534,-1.0166891813278198,-2.075451612472534,0.9987642084360122
14.370038747787476,-1.5386666059494019,-0.7703078985214233,-1.5386666059494019,0.7408812519311905
14.422175645828247,-0.928766131401062,-0.5265143513679504,-0.928766131401062,0.4671281651258469
14.474062204360962,-0.29680895805358887,-0.23954659700393677,-0.29680895805358887,0.16409274777770044
14.532328367233276,0.34933891892433167,0.047620873898267746,0.34933891892433167,-0.13449076776951552
14.584571599960327,1.021613359451294,0.34955620765686035,1.021613359451294,-0.4581236926317215
14.636945486068726,1.5286405086517334,0.6280146837234497,1.5286405086517334,-0.7261306430101395
14.68935251235962,2.0841050148010254,0.8535135984420776,2.0841050148010254,-0.9772399275302888
14.741842031478882,2.632233142852783,1.0526759624481201,2.632233142852783,-1.2030911972522735
14.802385330200195,3.083486795425415,1.2666772603988647,3.083486795425415,-1.4230331943035126
14.854952573776245,3.429853677749634,1.4350972175598145,3.429853677749634,-1.588632681131363
14.917829751968384,3.637960195541382,1.5576272010803223,3.637960195541382,-1.7021773962974547
14.979782581329346,3.730611562728882,1.6262575387954712,3.730611562728882,-1.7576795465946196
15.03297472000122,3.796844482421875,1.6294595003128052,3.796844482421875,-1.770381875514984
15.081604719161987,3.7374696731567383,1.665879249572754,3.7374696731567383,-1.7579848952293395
15.130382776260376,3.5792174339294434,1.6268317699432373,3.5792174339294434,-1.6873873736858367
15.179105758666992,3.309129476547241,1.4995287656784058,3.309129476547241,-1.5533756568431853
15.22787070274353,2.9570746421813965,1.3583358526229858,2.9570746421813965,-1.3915603976249695
15.282383680343628,2.5486245155334473,1.1868044137954712,2.5486245155334473,-1.2015891239643097
15.33109426498413,1.9842612743377686,0.9409387111663818,1.9842612743377686,-0.9376988550424576
15.379874229431152,1.485454797744751,0.7201951742172241,1.485454797744751,-0.6983689161539077
15.428497314453125,0.9079786539077759,0.43684735894203186,0.9079786539077759,-0.41148906564712523
15.477095127105713,0.3256653845310211,0.19821250438690186,0.3256653845310211,-0.14730485436320304
15.532328128814697,-0.2655945420265198,-0.059434182941913605,-0.2655945420265198,0.12724762098491194
15.580962896347046,-0.9279526472091675,-0.34816765785217285,-0.9279526472091675,0.4368672968745232
15.629366159439087,-1.4371037483215332,-0.5960521101951599,-1.4371037483215332,0.6882078337669373
15.677973508834839,-1.980970025062561,-0.8131940364837646,-1.980970025062561,0.9303355542421341
15.726604223251343,-2.44484806060791,-1.0249676704406738,-2.44484806060791,1.1476503839492798
15.782333374023438,-2.8628859519958496,-1.211280107498169,-2.8628859519958496,1.3427827258110048
15.828608512878418,-3.2215681076049805,-1.3927867412567139,-3.2215681076049805,1.5207804677486418
15.874521970748901,-3.467982292175293,-1.4823421239852905,-3.467982292175293,1.623559315443039
15.921972751617432,-3.6504876613616943,-1.5357071161270142,-3.6504876613616943,1.6926573162078857
15.968106269836426,-3.745368242263794,-1.5729103088378906,-3.745368242263794,1.72923033118248
16.014503955841064,-3.77378249168396,-1.5449213981628418,-3.77378249168396,1.7280660190582275
16.070374011993408,-3.7327542304992676,-1.599904179573059,-3.7327542304992676,1.7271795756816863
16.119890689849854,-3.5970561504364014,-1.640002727508545,-3.5970561504364014,1.7089800460338593
16.16967487335205,-3.354950428009033,-1.5573137998580933,-3.354950428009033,1.598292369365692
16.21941614151001,-2.9853720664978027,-1.4119921922683716,-2.9853720664978027,1.4292743933200835
16.269577026367188,-2.553558349609375,-1.203771948814392,-2.553558349609375,1.2171738705635071
16.320753812789917,-2.0836427211761475,-1.0176013708114624,-2.0836427211761475,1.0006955190896987
16.36652159690857,-1.5834412574768066,-0.7898896336555481,-1.5834412574768066,0.7607670792341232
16.424137115478516,-0.9006262421607971,-0.5162764191627502,-0.9006262421607971,0.45596052879095084
16.47432804107666,-0.28355079889297485,-0.24211418628692627,-0.28355079889297485,0.16252324523031708
